app_id,review_score,total,total_bucket,total_bucket_range
1630860,0,0,1,0 - 10
1630880,6,23,2,10 - 50
1630890,6,26,2,10 - 50
1630910,6,131,4,100 - 500
1630920,8,1164,6,"1,000 - 5,000"
1630930,0,0,1,0 - 10
1630940,0,7,1,0 - 10
1630960,8,111,4,100 - 500
1631000,0,0,1,0 - 10
1631010,5,36,2,10 - 50
1631020,0,0,1,0 - 10
1631040,0,0,1,0 - 10
1631080,8,1223,6,"1,000 - 5,000"
1631090,8,144,4,100 - 500
1631100,0,1,1,0 - 10
1631120,0,3,1,0 - 10
1631140,7,22,2,10 - 50
1631160,7,27,2,10 - 50
1631170,0,4,1,0 - 10
1631190,0,1,1,0 - 10
1631200,0,8,1,0 - 10
1631210,6,386,4,100 - 500
1631230,0,0,1,0 - 10
1631240,8,136,4,100 - 500
1631250,5,33,2,10 - 50
1631260,0,0,1,0 - 10
1631270,0,0,1,0 - 10
1631280,7,25,2,10 - 50
1631290,0,3,1,0 - 10
1631330,0,7,1,0 - 10
1631350,8,68,3,50 - 100
1631360,0,0,1,0 - 10
1631400,0,5,1,0 - 10
1631430,0,6,1,0 - 10
1631440,0,0,1,0 - 10
1631470,9,870,5,"500 - 1,000"
1631490,0,0,1,0 - 10
1631500,7,31,2,10 - 50
1631530,6,11,2,10 - 50
1631540,7,28,2,10 - 50
1631550,0,0,1,0 - 10
1631560,7,14,2,10 - 50
1631580,0,0,1,0 - 10
1631600,6,36,2,10 - 50
1631630,7,21,2,10 - 50
1631640,6,474,4,100 - 500
1631670,8,137,4,100 - 500
1631680,0,4,1,0 - 10
1631700,0,7,1,0 - 10
1631750,0,0,1,0 - 10
1631770,0,4,1,0 - 10
1631780,7,22,2,10 - 50
1631790,5,50,3,50 - 100
1631830,7,18,2,10 - 50
1631850,6,139,4,100 - 500
1631860,6,98,3,50 - 100
1631900,7,19,2,10 - 50
1631910,0,0,1,0 - 10
1631920,0,0,1,0 - 10
1631930,0,6,1,0 - 10
1631960,0,2,1,0 - 10
1631980,0,0,1,0 - 10
1632000,0,3,1,0 - 10
1632010,5,31,2,10 - 50
1632020,5,29,2,10 - 50
1632030,7,10,2,10 - 50
1632040,0,7,1,0 - 10
1632060,0,0,1,0 - 10
1632070,0,0,1,0 - 10
1632080,0,0,1,0 - 10
1632100,0,7,1,0 - 10
1632120,0,0,1,0 - 10
1632140,8,50,3,50 - 100
1632160,6,41,2,10 - 50
1632170,7,24,2,10 - 50
1632180,0,0,1,0 - 10
1632210,8,71,3,50 - 100
1632220,0,7,1,0 - 10
1632230,0,3,1,0 - 10
1632250,0,0,1,0 - 10
1632260,0,1,1,0 - 10
1632280,0,0,1,0 - 10
1632300,7,17,2,10 - 50
1632310,6,25,2,10 - 50
1632330,6,83,3,50 - 100
1632340,0,1,1,0 - 10
1632350,0,4,1,0 - 10
1632360,0,7,1,0 - 10
1632370,0,0,1,0 - 10
1632390,0,0,1,0 - 10
1632400,0,0,1,0 - 10
1632420,5,41,2,10 - 50
1632450,0,0,1,0 - 10
1632470,0,0,1,0 - 10
1632480,0,1,1,0 - 10
1632490,8,489,4,100 - 500
1632500,8,73,3,50 - 100
1632530,7,19,2,10 - 50
1632580,0,0,1,0 - 10
1632590,6,20,2,10 - 50
1632610,7,42,2,10 - 50
1632630,0,0,1,0 - 10
1632640,5,17,2,10 - 50
1632650,7,17,2,10 - 50
1632670,6,51,3,50 - 100
1632690,0,8,1,0 - 10
1632710,5,30,2,10 - 50
1632750,6,52,3,50 - 100
1632760,0,0,1,0 - 10
1632770,8,162,4,100 - 500
1632800,0,0,1,0 - 10
1632810,0,0,1,0 - 10
1632820,0,1,1,0 - 10
1632830,0,0,1,0 - 10
1632870,0,0,1,0 - 10
1632880,7,13,2,10 - 50
1632890,0,8,1,0 - 10
1632910,7,15,2,10 - 50
1632920,0,4,1,0 - 10
1632930,6,12,2,10 - 50
1632960,0,6,1,0 - 10
1632970,0,0,1,0 - 10
1632990,0,3,1,0 - 10
1633000,5,17,2,10 - 50
1633010,5,10,2,10 - 50
1633020,0,6,1,0 - 10
1633050,0,8,1,0 - 10
1633060,5,26,2,10 - 50
1633080,7,16,2,10 - 50
1633090,0,6,1,0 - 10
1633100,0,1,1,0 - 10
1633110,5,39,2,10 - 50
1633140,7,14,2,10 - 50
1633150,0,0,1,0 - 10
1633160,0,5,1,0 - 10
1633170,0,0,1,0 - 10
1633200,0,7,1,0 - 10
1633210,6,14,2,10 - 50
1633230,5,11,2,10 - 50
1633260,6,20,2,10 - 50
1633300,0,6,1,0 - 10
1633340,0,0,1,0 - 10
1633350,0,0,1,0 - 10
1633370,8,234,4,100 - 500
1633390,5,15,2,10 - 50
1633400,0,2,1,0 - 10
1633410,5,11,2,10 - 50
1633430,7,48,2,10 - 50
1633440,0,0,1,0 - 10
1633460,6,17,2,10 - 50
1633470,0,5,1,0 - 10
1633490,0,3,1,0 - 10
1633550,0,8,1,0 - 10
1633580,7,15,2,10 - 50
1633640,7,11,2,10 - 50
1633740,6,16,2,10 - 50
1633750,0,7,1,0 - 10
1633770,0,2,1,0 - 10
1633780,0,5,1,0 - 10
1633790,0,0,1,0 - 10
1633830,6,26,2,10 - 50
1633850,0,0,1,0 - 10
1633860,8,81,3,50 - 100
1633920,0,0,1,0 - 10
1633930,0,1,1,0 - 10
1634070,0,0,1,0 - 10
1634080,8,241,4,100 - 500
1634090,5,22,2,10 - 50
1634100,8,118,4,100 - 500
1634110,5,52,3,50 - 100
1634130,7,12,2,10 - 50
1634150,8,6381,7,"5,000 - 10,000"
1634190,8,141,4,100 - 500
1634210,7,10,2,10 - 50
1634220,8,72,3,50 - 100
1634250,0,0,1,0 - 10
1634270,0,0,1,0 - 10
1634280,8,60,3,50 - 100
1634290,0,3,1,0 - 10
1634300,0,0,1,0 - 10
1634330,0,0,1,0 - 10
1634340,0,0,1,0 - 10
1634360,0,0,1,0 - 10
1634380,0,2,1,0 - 10
1634390,0,0,1,0 - 10
1634410,7,10,2,10 - 50
1634430,0,1,1,0 - 10
1634450,7,17,2,10 - 50
1634490,0,0,1,0 - 10
1634520,0,0,1,0 - 10
1634540,0,4,1,0 - 10
1634600,7,22,2,10 - 50
1634680,6,1900,6,"1,000 - 5,000"
1634720,0,0,1,0 - 10
1634740,0,9,1,0 - 10
1634750,5,21,2,10 - 50
1634820,0,0,1,0 - 10
1634830,5,38,2,10 - 50
1634860,9,3604,6,"1,000 - 5,000"
1634870,8,137,4,100 - 500
1634900,0,0,1,0 - 10
1634940,5,50,3,50 - 100
1634950,8,69,3,50 - 100
1634970,0,8,1,0 - 10
1634980,6,10,2,10 - 50
1634990,8,50,3,50 - 100
1635020,7,35,2,10 - 50
1635030,7,41,2,10 - 50
1635040,0,0,1,0 - 10
1635080,0,0,1,0 - 10
1635110,0,0,1,0 - 10
1635120,5,16,2,10 - 50
1635140,7,20,2,10 - 50
1635150,0,4,1,0 - 10
1635180,0,0,1,0 - 10
1635210,7,20,2,10 - 50
1635220,0,0,1,0 - 10
1635230,0,0,1,0 - 10
1635250,7,29,2,10 - 50
1635290,0,3,1,0 - 10
1635320,0,0,1,0 - 10
1635330,0,0,1,0 - 10
1635350,5,270,4,100 - 500
1635410,0,0,1,0 - 10
1635420,0,2,1,0 - 10
1635440,0,0,1,0 - 10
1635450,5,5789,7,"5,000 - 10,000"
1635460,0,0,1,0 - 10
1635480,0,0,1,0 - 10
1635490,0,0,1,0 - 10
1635500,0,0,1,0 - 10
1635520,0,8,1,0 - 10
1635550,6,590,5,"500 - 1,000"
1635580,0,0,1,0 - 10
1635590,8,985,5,"500 - 1,000"
1635600,6,21,2,10 - 50
1635620,7,47,2,10 - 50
1635630,0,2,1,0 - 10
1635640,0,0,1,0 - 10
1635650,0,5,1,0 - 10
1635660,0,0,1,0 - 10
1635670,0,0,1,0 - 10
1635700,0,0,1,0 - 10
1635710,0,0,1,0 - 10
1635720,0,0,1,0 - 10
1635730,5,50,3,50 - 100
1635750,0,1,1,0 - 10
1635770,5,234,4,100 - 500
1635780,0,5,1,0 - 10
1635790,8,63,3,50 - 100
1635800,5,25,2,10 - 50
1635810,0,0,1,0 - 10
1635830,0,0,1,0 - 10
1635890,0,0,1,0 - 10
1635920,5,32,2,10 - 50
1635950,5,16,2,10 - 50
1635980,8,159,4,100 - 500
1636000,7,26,2,10 - 50
1636030,6,405,4,100 - 500
1636040,0,0,1,0 - 10
1636050,0,3,1,0 - 10
1636060,0,0,1,0 - 10
1636070,7,17,2,10 - 50
1636090,0,4,1,0 - 10
1636130,0,2,1,0 - 10
1636150,5,87,3,50 - 100
1636170,0,0,1,0 - 10
1636190,0,2,1,0 - 10
1636200,5,100,4,100 - 500
1636220,0,0,1,0 - 10
1636250,7,14,2,10 - 50
1636260,5,12,2,10 - 50
1636270,7,16,2,10 - 50
1636300,0,8,1,0 - 10
1636350,8,77,3,50 - 100
1636360,5,10,2,10 - 50
1636370,0,4,1,0 - 10
1636380,0,3,1,0 - 10
1636390,7,36,2,10 - 50
1636410,0,0,1,0 - 10
1636420,8,410,4,100 - 500
1636460,0,0,1,0 - 10
1636490,5,11,2,10 - 50
1636550,7,12,2,10 - 50
1636560,0,0,1,0 - 10
1636570,0,6,1,0 - 10
1636620,0,0,1,0 - 10
1636640,0,0,1,0 - 10
1636660,6,121,4,100 - 500
1636680,0,0,1,0 - 10
1636690,7,16,2,10 - 50
1636700,8,80,3,50 - 100
1636710,6,642,5,"500 - 1,000"
1636720,0,0,1,0 - 10
1636730,5,36,2,10 - 50
1636820,0,0,1,0 - 10
1636850,8,130,4,100 - 500
1636860,0,0,1,0 - 10
1636890,0,0,1,0 - 10
1636900,0,1,1,0 - 10
1636910,7,21,2,10 - 50
1636930,0,0,1,0 - 10
1636950,0,0,1,0 - 10
1636970,0,1,1,0 - 10
1636980,6,35,2,10 - 50
1636990,0,3,1,0 - 10
1637000,0,0,1,0 - 10
1637030,7,19,2,10 - 50
1637070,8,414,4,100 - 500
1637100,0,7,1,0 - 10
1637110,4,23,2,10 - 50
1637120,7,15,2,10 - 50
1637140,8,173,4,100 - 500
1637160,0,0,1,0 - 10
1637180,0,0,1,0 - 10
1637200,5,33,2,10 - 50
1637210,0,0,1,0 - 10
1637230,5,354,4,100 - 500
1637300,5,14,2,10 - 50
1637320,8,13532,8,"10,000 - 50,000"
1637360,0,0,1,0 - 10
1637370,9,843,5,"500 - 1,000"
1637380,0,0,1,0 - 10
1637400,0,0,1,0 - 10
1637450,0,0,1,0 - 10
1637490,5,25,2,10 - 50
1637510,5,49,2,10 - 50
1637520,7,13,2,10 - 50
1637540,7,18,2,10 - 50
1637550,0,0,1,0 - 10
1637560,0,0,1,0 - 10
1637570,0,7,1,0 - 10
1637580,0,0,1,0 - 10
1637610,0,1,1,0 - 10
1637620,0,0,1,0 - 10
1637630,7,22,2,10 - 50
1637670,8,309,4,100 - 500
1637680,0,0,1,0 - 10
1637700,0,4,1,0 - 10
1637730,8,2015,6,"1,000 - 5,000"
1637740,6,132,4,100 - 500
1637820,7,15,2,10 - 50
1637830,0,0,1,0 - 10
1637920,0,0,1,0 - 10
1637930,0,0,1,0 - 10
1637950,7,29,2,10 - 50
1637970,6,22,2,10 - 50
1638000,0,1,1,0 - 10
1638030,0,0,1,0 - 10
1638070,0,0,1,0 - 10
1638090,0,0,1,0 - 10
1638130,6,37,2,10 - 50
1638140,5,85,3,50 - 100
1638160,0,0,1,0 - 10
1638210,0,0,1,0 - 10
1638220,8,2097,6,"1,000 - 5,000"
1638230,8,885,5,"500 - 1,000"
1638270,0,0,1,0 - 10
1638290,0,0,1,0 - 10
1638300,6,547,5,"500 - 1,000"
1638330,8,122,4,100 - 500
1638340,8,117,4,100 - 500
1638350,0,0,1,0 - 10
1638390,6,725,5,"500 - 1,000"
1638430,8,54,3,50 - 100
1638440,8,74,3,50 - 100
1638450,0,6,1,0 - 10
1638470,0,0,1,0 - 10
1638480,0,0,1,0 - 10
1638500,6,60,3,50 - 100
1638510,0,7,1,0 - 10
1638520,5,35,2,10 - 50
1638530,0,3,1,0 - 10
1638570,0,3,1,0 - 10
1638590,0,0,1,0 - 10
1638650,5,13,2,10 - 50
1638660,9,2095,6,"1,000 - 5,000"
1638670,7,38,2,10 - 50
1638680,0,3,1,0 - 10
1638690,0,4,1,0 - 10
1638710,0,4,1,0 - 10
1638730,0,0,1,0 - 10
1638760,5,20,2,10 - 50
1638770,0,0,1,0 - 10
1638860,8,59,3,50 - 100
1638870,6,16,2,10 - 50
1638880,0,0,1,0 - 10
1638910,0,6,1,0 - 10
1638920,6,10,2,10 - 50
1638930,7,16,2,10 - 50
1638940,0,2,1,0 - 10
1638950,8,225,4,100 - 500
1638970,0,0,1,0 - 10
1638990,0,0,1,0 - 10
1639040,8,52,3,50 - 100
1639080,6,244,4,100 - 500
1639090,5,21,2,10 - 50
1639100,0,0,1,0 - 10
1639120,5,48,2,10 - 50
1639130,6,20,2,10 - 50
1639140,7,13,2,10 - 50
1639180,7,11,2,10 - 50
1639190,6,32,2,10 - 50
1639200,0,2,1,0 - 10
1639210,8,86,3,50 - 100
1639230,8,127,4,100 - 500
1639250,7,25,2,10 - 50
1639300,8,60,3,50 - 100
1639330,0,8,1,0 - 10
1639340,5,47,2,10 - 50
1639350,0,0,1,0 - 10
1639360,0,0,1,0 - 10
1639390,0,8,1,0 - 10
1639400,7,12,2,10 - 50
1639420,0,2,1,0 - 10
1639430,8,1204,6,"1,000 - 5,000"
1639440,0,0,1,0 - 10
1639470,0,0,1,0 - 10
1639480,0,6,1,0 - 10
1639490,0,3,1,0 - 10
1639510,0,0,1,0 - 10
1639520,0,4,1,0 - 10
1639530,5,10,2,10 - 50
1639580,6,110,4,100 - 500
1639590,5,127,4,100 - 500
1639600,0,0,1,0 - 10
1639610,9,788,5,"500 - 1,000"
1639630,0,0,1,0 - 10
1639640,0,0,1,0 - 10
1639650,8,208,4,100 - 500
1639690,8,53,3,50 - 100
1639700,0,0,1,0 - 10
1639710,0,0,1,0 - 10
1639730,5,42,2,10 - 50
1639760,7,19,2,10 - 50
1639780,7,19,2,10 - 50
1639790,9,2764,6,"1,000 - 5,000"
1639830,0,0,1,0 - 10
1639850,0,0,1,0 - 10
1639860,7,14,2,10 - 50
1639890,8,90,3,50 - 100
1639900,5,11,2,10 - 50
1639920,7,33,2,10 - 50
1639930,8,177,4,100 - 500
1639990,6,1314,6,"1,000 - 5,000"
1640000,0,1,1,0 - 10
1640020,0,0,1,0 - 10
1640050,0,0,1,0 - 10
1640060,0,0,1,0 - 10
1640080,0,3,1,0 - 10
1640090,0,1,1,0 - 10
1640100,7,48,2,10 - 50
1640110,0,0,1,0 - 10
1640120,0,8,1,0 - 10
1640130,6,25,2,10 - 50
1640150,0,0,1,0 - 10
1640160,8,134,4,100 - 500
1640180,5,112,4,100 - 500
1640220,0,0,1,0 - 10
1640230,0,0,1,0 - 10
1640240,0,0,1,0 - 10
1640260,0,4,1,0 - 10
1640300,6,612,5,"500 - 1,000"
1640320,8,208,4,100 - 500
1640350,5,40,2,10 - 50
1640360,0,9,1,0 - 10
1640370,7,16,2,10 - 50
1640400,0,0,1,0 - 10
1640410,0,0,1,0 - 10
1640450,0,1,1,0 - 10
1640480,0,0,1,0 - 10
1640490,0,0,1,0 - 10
1640520,0,0,1,0 - 10
1640540,6,108,4,100 - 500
1640550,0,0,1,0 - 10
1640630,6,443,4,100 - 500
1640640,7,38,2,10 - 50
1640660,0,0,1,0 - 10
1640670,5,26,2,10 - 50
1640700,0,1,1,0 - 10
1640710,5,37,2,10 - 50
1640720,8,349,4,100 - 500
1640730,0,0,1,0 - 10
1640760,7,23,2,10 - 50
1640780,0,1,1,0 - 10
1640790,0,0,1,0 - 10
1640810,5,57,3,50 - 100
1640820,0,0,1,0 - 10
1640830,0,1,1,0 - 10
1640880,7,13,2,10 - 50
1640890,8,145,4,100 - 500
1640920,0,6,1,0 - 10
1640930,7,29,2,10 - 50
1640950,0,0,1,0 - 10
1640990,0,0,1,0 - 10
1641000,0,0,1,0 - 10
1641010,6,86,3,50 - 100
1641020,8,67,3,50 - 100
1641030,0,0,1,0 - 10
1641040,0,0,1,0 - 10
1641050,0,0,1,0 - 10
1641060,0,4,1,0 - 10
1641080,7,22,2,10 - 50
1641090,7,12,2,10 - 50
1641100,5,20,2,10 - 50
1641120,5,46,2,10 - 50
1641190,0,0,1,0 - 10
1641210,7,23,2,10 - 50
1641220,5,12,2,10 - 50
1641230,7,12,2,10 - 50
1641240,8,176,4,100 - 500
1641250,7,11,2,10 - 50
1641260,0,0,1,0 - 10
1641270,9,4895,6,"1,000 - 5,000"
1641300,6,18,2,10 - 50
1641330,0,2,1,0 - 10
1641350,0,4,1,0 - 10
1641370,0,1,1,0 - 10
1641400,7,29,2,10 - 50
1641410,7,16,2,10 - 50
1641450,6,452,4,100 - 500
1641460,0,2,1,0 - 10
1641470,0,7,1,0 - 10
1641500,8,86,3,50 - 100
1641510,5,16,2,10 - 50
1641520,7,28,2,10 - 50
1641560,0,0,1,0 - 10
1641570,0,0,1,0 - 10
1641580,6,28,2,10 - 50
1641600,0,3,1,0 - 10
1641620,0,0,1,0 - 10
1641650,6,2171,6,"1,000 - 5,000"
1641660,5,16,2,10 - 50
1641670,5,583,5,"500 - 1,000"
1641680,0,0,1,0 - 10
1641690,0,0,1,0 - 10
1641700,8,303,4,100 - 500
1641730,5,113,4,100 - 500
1641760,0,0,1,0 - 10
1641770,0,0,1,0 - 10
1641780,5,19,2,10 - 50
1641790,0,0,1,0 - 10
1641820,0,1,1,0 - 10
1641830,5,136,4,100 - 500
1641840,0,2,1,0 - 10
1641860,8,136,4,100 - 500
1641870,0,0,1,0 - 10
1641880,0,3,1,0 - 10
1641890,5,307,4,100 - 500
1641930,0,5,1,0 - 10
1641960,8,4273,6,"1,000 - 5,000"
1641990,5,504,5,"500 - 1,000"
1642000,0,0,1,0 - 10
1642010,8,50,3,50 - 100
1642030,0,0,1,0 - 10
1642040,7,43,2,10 - 50
1642060,0,6,1,0 - 10
1642070,0,0,1,0 - 10
1642110,0,8,1,0 - 10
1642130,8,495,4,100 - 500
1642160,0,0,1,0 - 10
1642170,8,123,4,100 - 500
1642190,6,10,2,10 - 50
1642220,8,550,5,"500 - 1,000"
1642230,5,15,2,10 - 50
1642250,5,14,2,10 - 50
1642260,8,140,4,100 - 500
1642300,0,1,1,0 - 10
1642330,0,9,1,0 - 10
1642390,0,1,1,0 - 10
1642400,0,0,1,0 - 10
1642420,0,0,1,0 - 10
1642430,0,0,1,0 - 10
1642440,0,0,1,0 - 10
1642450,0,0,1,0 - 10
1642460,0,5,1,0 - 10
1642480,0,1,1,0 - 10
1642540,7,16,2,10 - 50
1642560,0,6,1,0 - 10
1642580,8,174,4,100 - 500
1642590,6,21,2,10 - 50
1642600,0,2,1,0 - 10
1642610,8,119,4,100 - 500
1642620,8,131,4,100 - 500
1642630,0,2,1,0 - 10
1642640,7,14,2,10 - 50
1642690,0,4,1,0 - 10
1642730,0,0,1,0 - 10
1642780,0,0,1,0 - 10
1642790,6,570,5,"500 - 1,000"
1642820,5,165,4,100 - 500
1642840,5,50,3,50 - 100
1642870,0,0,1,0 - 10
1642890,8,367,4,100 - 500
1642930,0,0,1,0 - 10
1642940,6,49,2,10 - 50
1642970,7,11,2,10 - 50
1643000,0,7,1,0 - 10
1643010,0,0,1,0 - 10
1643030,0,0,1,0 - 10
1643040,7,11,2,10 - 50
1643060,0,0,1,0 - 10
1643100,8,134,4,100 - 500
1643110,0,0,1,0 - 10
1643170,0,5,1,0 - 10
1643180,8,160,4,100 - 500
1643190,5,11,2,10 - 50
1643220,0,0,1,0 - 10
1643280,7,42,2,10 - 50
1643310,8,2308,6,"1,000 - 5,000"
1643330,0,0,1,0 - 10
1643440,8,172,4,100 - 500
1643450,0,0,1,0 - 10
1643460,0,1,1,0 - 10
1643470,0,5,1,0 - 10
1643490,6,10,2,10 - 50
1643520,0,3,1,0 - 10
1643530,0,7,1,0 - 10
1643550,0,0,1,0 - 10
1643560,0,0,1,0 - 10
1643590,5,30,2,10 - 50
1643650,0,0,1,0 - 10
1643660,6,193,4,100 - 500
1643670,0,0,1,0 - 10
1643700,0,3,1,0 - 10
1643710,0,0,1,0 - 10
1643740,0,0,1,0 - 10
1643800,0,0,1,0 - 10
1643820,6,28,2,10 - 50
1643850,8,127,4,100 - 500
1643970,0,8,1,0 - 10
1644000,0,0,1,0 - 10
1644010,6,10,2,10 - 50
1644020,7,17,2,10 - 50
1644030,0,3,1,0 - 10
1644040,0,0,1,0 - 10
1644080,7,34,2,10 - 50
1644140,4,16,2,10 - 50
1644150,8,561,5,"500 - 1,000"
1644170,0,0,1,0 - 10
1644190,7,15,2,10 - 50
1644200,6,54,3,50 - 100
1644220,0,4,1,0 - 10
1644230,0,0,1,0 - 10
1644280,8,112,4,100 - 500
1644310,8,163,4,100 - 500
1644320,6,1843,6,"1,000 - 5,000"
1644330,0,2,1,0 - 10
1644340,0,0,1,0 - 10
1644390,0,2,1,0 - 10
1644430,0,0,1,0 - 10
1644470,0,0,1,0 - 10
1644490,6,1840,6,"1,000 - 5,000"
1644500,6,613,5,"500 - 1,000"
1644510,5,13,2,10 - 50
1644560,0,4,1,0 - 10
1644570,0,0,1,0 - 10
1644580,7,17,2,10 - 50
1644600,7,17,2,10 - 50
1644640,5,15,2,10 - 50
1644650,5,14,2,10 - 50
1644670,0,4,1,0 - 10
1644710,0,0,1,0 - 10
1644720,8,418,4,100 - 500
1644750,0,0,1,0 - 10
1644770,0,0,1,0 - 10
1644810,0,4,1,0 - 10
1644820,0,0,1,0 - 10
1644830,0,2,1,0 - 10
1644840,8,192,4,100 - 500
1644910,0,0,1,0 - 10
1644920,8,58,3,50 - 100
1644930,4,11,2,10 - 50
1644940,9,3113,6,"1,000 - 5,000"
1644950,0,0,1,0 - 10
1644970,0,0,1,0 - 10
1644990,5,1408,6,"1,000 - 5,000"
1645000,0,1,1,0 - 10
1645050,0,0,1,0 - 10
1645060,0,0,1,0 - 10
1645070,0,9,1,0 - 10
1645090,0,0,1,0 - 10
1645110,0,0,1,0 - 10
1645120,0,0,1,0 - 10
1645130,0,0,1,0 - 10
1645140,7,36,2,10 - 50
1645150,0,0,1,0 - 10
1645180,6,12,2,10 - 50
1645240,0,0,1,0 - 10
1645270,6,83,3,50 - 100
1645300,0,0,1,0 - 10
1645320,0,0,1,0 - 10
1645560,0,0,1,0 - 10
1645570,7,19,2,10 - 50
1645600,0,0,1,0 - 10
1645620,0,7,1,0 - 10
1645630,0,0,1,0 - 10
1645640,8,103,4,100 - 500
1645650,0,0,1,0 - 10
1645660,0,0,1,0 - 10
1645670,6,14,2,10 - 50
1645680,0,5,1,0 - 10
1645700,0,0,1,0 - 10
1645710,0,0,1,0 - 10
1645720,5,24,2,10 - 50
1645730,0,0,1,0 - 10
1645740,0,0,1,0 - 10
1645760,0,0,1,0 - 10
1645770,6,23,2,10 - 50
1645780,7,20,2,10 - 50
1645790,0,0,1,0 - 10
1645800,0,0,1,0 - 10
1645820,8,6093,7,"5,000 - 10,000"
1645860,0,0,1,0 - 10
1645870,0,2,1,0 - 10
1645880,0,7,1,0 - 10
1645910,0,0,1,0 - 10
1645920,0,4,1,0 - 10
1645940,7,10,2,10 - 50
1645950,7,11,2,10 - 50
1645970,0,0,1,0 - 10
1645980,5,12,2,10 - 50
1645990,0,1,1,0 - 10
1646000,0,1,1,0 - 10
1646030,8,138,4,100 - 500
1646040,0,0,1,0 - 10
1646050,7,14,2,10 - 50
1646070,6,37,2,10 - 50
1646090,7,14,2,10 - 50
1646120,8,108,4,100 - 500
1646140,0,0,1,0 - 10
1646160,0,1,1,0 - 10
1646180,6,29,2,10 - 50
1646190,0,0,1,0 - 10
1646200,0,8,1,0 - 10
1646210,0,0,1,0 - 10
1646230,0,1,1,0 - 10
1646240,0,3,1,0 - 10
1646280,5,10,2,10 - 50
1646290,0,0,1,0 - 10
1646300,0,2,1,0 - 10
1646330,0,0,1,0 - 10
1646340,0,0,1,0 - 10
1646350,8,187,4,100 - 500
1646380,7,11,2,10 - 50
1646390,7,30,2,10 - 50
1646410,7,36,2,10 - 50
1646420,0,0,1,0 - 10
1646440,0,0,1,0 - 10
1646460,0,4,1,0 - 10
1646470,0,3,1,0 - 10
1646480,5,23,2,10 - 50
1646520,0,0,1,0 - 10
1646560,5,32,2,10 - 50
1646570,0,0,1,0 - 10
1646580,6,268,4,100 - 500
1646600,0,2,1,0 - 10
1646610,0,0,1,0 - 10
1646630,0,0,1,0 - 10
1646650,0,7,1,0 - 10
1646660,0,4,1,0 - 10
1646710,7,12,2,10 - 50
1646730,5,391,4,100 - 500
1646740,0,0,1,0 - 10
1646750,3,11,2,10 - 50
1646770,0,1,1,0 - 10
1646790,8,97,3,50 - 100
1646810,0,9,1,0 - 10
1646820,0,7,1,0 - 10
1646830,0,9,1,0 - 10
1646840,0,0,1,0 - 10
1646850,8,3752,6,"1,000 - 5,000"
1646870,0,0,1,0 - 10
1646880,0,6,1,0 - 10
1646890,6,23,2,10 - 50
1646910,7,16,2,10 - 50
1646930,7,32,2,10 - 50
1646960,0,0,1,0 - 10
1646990,0,2,1,0 - 10
1647000,6,48,2,10 - 50
1647010,0,4,1,0 - 10
1647020,0,3,1,0 - 10
1647050,6,14,2,10 - 50
1647060,5,19,2,10 - 50
1647070,5,13,2,10 - 50
1647100,7,47,2,10 - 50
1647110,0,0,1,0 - 10
1647160,8,10051,8,"10,000 - 50,000"
1647170,0,0,1,0 - 10
1647190,8,373,4,100 - 500
1647200,5,42,2,10 - 50
1647210,0,0,1,0 - 10
1647220,0,0,1,0 - 10
1647230,0,0,1,0 - 10
1647240,0,6,1,0 - 10
1647250,8,77,3,50 - 100
1647260,0,1,1,0 - 10
1647280,0,0,1,0 - 10
1647300,0,0,1,0 - 10
1647310,8,103,4,100 - 500
1647340,0,0,1,0 - 10
1647350,0,0,1,0 - 10
1647360,0,8,1,0 - 10
1647380,0,0,1,0 - 10
1647390,8,88,3,50 - 100
1647420,8,209,4,100 - 500
1647430,0,1,1,0 - 10
1647440,6,146,4,100 - 500
1647460,0,0,1,0 - 10
1647490,0,5,1,0 - 10
1647550,8,810,5,"500 - 1,000"
1647580,0,0,1,0 - 10
1647640,0,0,1,0 - 10
1647660,0,0,1,0 - 10
1647670,0,0,1,0 - 10
1647680,0,0,1,0 - 10
1647710,0,4,1,0 - 10
1647720,0,0,1,0 - 10
1647730,8,155,4,100 - 500
1647740,8,124,4,100 - 500
1647770,6,107,4,100 - 500
1647780,8,84,3,50 - 100
1647810,0,0,1,0 - 10
1647860,0,1,1,0 - 10
1647920,8,292,4,100 - 500
1647940,8,152,4,100 - 500
1647980,0,0,1,0 - 10
1647990,7,10,2,10 - 50
1648000,0,7,1,0 - 10
1648040,7,11,2,10 - 50
1648050,7,12,2,10 - 50
1648080,0,3,1,0 - 10
1648100,8,91,3,50 - 100
1648130,0,0,1,0 - 10
1648140,0,0,1,0 - 10
1648160,0,5,1,0 - 10
1648170,0,0,1,0 - 10
1648190,6,271,4,100 - 500
1648200,0,0,1,0 - 10
1648230,7,18,2,10 - 50
1648250,0,2,1,0 - 10
1648300,5,131,4,100 - 500
1648310,0,1,1,0 - 10
1648340,0,0,1,0 - 10
1648350,7,45,2,10 - 50
1648360,0,0,1,0 - 10
1648390,9,2686,6,"1,000 - 5,000"
1648430,0,0,1,0 - 10
1648440,8,270,4,100 - 500
1648450,0,6,1,0 - 10
1648460,5,14,2,10 - 50
1648550,5,206,4,100 - 500
1648560,8,143,4,100 - 500
1648580,4,17,2,10 - 50
1648590,8,932,5,"500 - 1,000"
1648610,6,570,5,"500 - 1,000"
1648620,0,6,1,0 - 10
