app_id,language
2055410,Catalan
2055470,English
2055470,Spanish - Spain
2055470,Japanese
2055500,English
2055500,Simplified Chinese
2055500,Japanese
2055500,Portuguese - Brazil
2055650,English
2055650,Portuguese - Portugal
2055680,English
2055720,English
2055730,English
2055730,Korean
2055740,English
2055910,English
2055910,French
2055910,German
2055910,Spanish - Spain
2055910,Japanese
2055910,Korean
2055910,Portuguese - Brazil
2055910,Russian
2055910,Simplified Chinese
2055910,Traditional Chinese
2055910,Italian
2056030,English
2056090,English
2056150,English
2056150,Japanese
2056150,Simplified Chinese
2056160,English
2056160,Simplified Chinese
2056210,English
2056210,Simplified Chinese
2056310,English
2056310,Portuguese - Brazil
2056340,English
2056340,Japanese
2056340,Traditional Chinese
2056340,Simplified Chinese
2056340,French
2056340,Indonesian
2056340,Russian
2056340,Portuguese - Brazil
2056340,Ukrainian
2056340,Turkish
2056420,English
2056480,English
2056490,English
2056490,French
2056490,German
2056490,Spanish - Spain
2056490,Russian
2056490,Ukrainian
2056490,Portuguese - Brazil
2056490,Polish
2056490,Simplified Chinese
2056490,Japanese
2056490,Catalan
2056550,English
2056640,English
2056640,Japanese
2056700,English
2056700,Japanese
2056780,English
2056800,English
2056830,English
2056830,Arabic
2056830,French
2056830,Italian
2056830,German
2056830,Spanish - Spain
2056830,Japanese
2056830,Russian
2056830,Simplified Chinese
2056830,Turkish
2056880,English
2056880,French
2056880,Italian
2056880,German
2056880,Spanish - Spain
2056880,Japanese
2056880,Portuguese - Portugal
2056880,Swedish
2056910,English
2056910,Simplified Chinese
2056970,English
2056970,French
2056970,Simplified Chinese
2056970,Korean
2056970,Russian
2056970,Ukrainian
2056970,Japanese
2056990,English
2056990,Traditional Chinese
2057070,English
2057070,French
2057070,German
2057070,Spanish - Spain
2057070,Ukrainian
2057110,English
2057120,English
2057170,English
2057220,English
2057220,French
2057220,Italian
2057220,German
2057220,Spanish - Spain
2057220,Portuguese - Portugal
2057220,Russian
2057300,English
2057310,English
2057360,English
2057400,English
2057430,English
2057430,Russian
2057430,French
2057430,Italian
2057430,German
2057430,Spanish - Spain
2057430,Traditional Chinese
2057430,Simplified Chinese
2057430,Korean
2057430,Polish
2057430,Thai
2057430,Turkish
2057460,English
2057490,English
2057490,Simplified Chinese
2057550,English
2057550,Simplified Chinese
2057550,Traditional Chinese
2057610,English
2057610,Simplified Chinese
2057610,Japanese
2057610,Traditional Chinese
2057610,French
2057610,German
2057610,Spanish - Spain
2057610,Russian
2057610,Korean
2057620,English
2057620,Japanese
2057720,English
2057790,English
2057820,English
2057820,French
2057820,German
2057820,Russian
2057820,Ukrainian
2057830,English
2057840,English
2057840,Japanese
2057840,Simplified Chinese
2057840,Traditional Chinese
2057840,Korean
2057850,English
2057850,French
2057850,Italian
2057850,Spanish - Spain
2057850,Polish
2057850,Portuguese - Portugal
2057850,German
2057860,English
2057970,English
2057970,Simplified Chinese
2057970,Traditional Chinese
2057980,English
2057980,Japanese
2058050,English
2058090,English
2058100,English
2058100,Portuguese - Brazil
2058120,English
2058130,English
2058150,English
2058150,French
2058150,German
2058150,Spanish - Spain
2058150,Japanese
2058150,Korean
2058150,Portuguese - Brazil
2058150,Russian
2058150,Simplified Chinese
2058150,Spanish - Latin America
2058170,English
2058180,English
2058180,French
2058180,Italian
2058180,German
2058180,Spanish - Spain
2058180,Japanese
2058180,Korean
2058180,Simplified Chinese
2058180,Traditional Chinese
2058190,English
2058190,French
2058190,Italian
2058190,German
2058190,Spanish - Spain
2058190,Japanese
2058190,Korean
2058190,Simplified Chinese
2058190,Traditional Chinese
2058200,English
2058220,English
2058250,English
2058310,English
2058360,English
2058360,French
2058360,Italian
2058360,German
2058360,Spanish - Spain
2058360,Portuguese - Brazil
2058360,Portuguese - Portugal
2058370,English
2058370,Portuguese - Brazil
2058380,English
2058420,English
2058420,Portuguese - Brazil
2058430,English
2058460,English
2058500,English
2058530,English
2058570,English
2058660,English
2058660,Korean
2058660,Japanese
2058660,Simplified Chinese
2058750,English
2058750,French
2058750,Italian
2058750,German
2058750,Spanish - Spain
2058750,Portuguese - Brazil
2058750,Spanish - Latin America
2058800,English
2058800,French
2058800,Italian
2058800,German
2058800,Spanish - Spain
2058800,Traditional Chinese
2058800,Simplified Chinese
2058800,Danish
2058800,Finnish
2058800,Dutch
2058800,Japanese
2058800,Korean
2058800,Norwegian
2058800,Polish
2058800,Portuguese - Portugal
2058800,Russian
2058800,Swedish
2058800,Turkish
2058800,Ukrainian
2058800,Vietnamese
2058850,English
2058850,Simplified Chinese
2058850,Traditional Chinese
2058920,English
2058970,English
2059170,English
2059170,Russian
2059170,French
2059170,German
2059170,Japanese
2059170,Korean
2059170,Polish
2059170,Simplified Chinese
2059170,Turkish
2059170,Spanish - Spain
2059170,Portuguese - Brazil
2059250,English
2059250,Russian
2059280,English
2059280,Russian
2059290,English
2059290,Russian
2059300,English
2059300,French
2059300,Italian
2059300,German
2059300,Spanish - Spain
2059300,Japanese
2059300,Korean
2059300,Portuguese - Brazil
2059300,Russian
2059300,Simplified Chinese
2059300,Traditional Chinese
2059310,English
2059310,Simplified Chinese
2059310,Traditional Chinese
2059310,Japanese
2059330,English
2059340,English
2059390,English
2059480,English
2059530,English
2059550,English
2059600,English
2059600,Portuguese - Brazil
2059630,English
2059650,English
2059660,English
2059670,English
2059670,French
2059670,Italian
2059670,German
2059670,Spanish - Spain
2059670,Japanese
2059670,Korean
2059670,Portuguese - Brazil
2059670,Russian
2059670,Simplified Chinese
2059670,Spanish - Latin America
2059670,Traditional Chinese
2059670,Swedish
2059690,English
2059760,English
2059760,French
2059760,Italian
2059760,German
2059760,Spanish - Spain
2059760,Arabic
2059760,Bulgarian
2059760,Czech
2059760,Danish
2059760,Dutch
2059760,Finnish
2059760,Greek
2059760,Hungarian
2059760,Japanese
2059760,Korean
2059760,Norwegian
2059760,Polish
2059760,Portuguese - Portugal
2059760,Portuguese - Brazil
2059760,Romanian
2059760,Russian
2059760,Simplified Chinese
2059760,Spanish - Latin America
2059760,Swedish
2059760,Thai
2059760,Traditional Chinese
2059760,Turkish
2059760,Ukrainian
2059760,Vietnamese
2059790,English
2059790,Simplified Chinese
2059810,English
2059810,Traditional Chinese
2059960,English
2059960,Japanese
2059960,French
2059960,Italian
2059960,German
2059960,Simplified Chinese
2059960,Traditional Chinese
2059960,Korean
2059960,Spanish - Latin America
2059960,Portuguese - Brazil
2060000,English
2060000,Traditional Chinese
2060000,Japanese
2060130,English
2060130,French
2060130,Italian
2060130,German
2060130,Spanish - Spain
2060130,Japanese
2060130,Russian
2060130,Portuguese - Brazil
2060130,Korean
2060130,Simplified Chinese
2060160,English
2060170,English
2060230,English
2060230,German
2060240,English
2060240,French
2060240,Italian
2060240,German
2060240,Spanish - Spain
2060240,Japanese
2060240,Portuguese - Brazil
2060240,Portuguese - Portugal
2060240,Russian
2060240,Simplified Chinese
2060240,Spanish - Latin America
2060240,Traditional Chinese
2060320,English
2060320,Russian
2060410,English
2060450,English
2060470,English
2060480,English
2060510,English
2060510,Simplified Chinese
2060520,English
2060520,Simplified Chinese
2060530,English
2060530,Simplified Chinese
2060530,Japanese
2060540,English
2060540,Simplified Chinese
2060540,Japanese
2060580,English
2060670,English
2060730,English
2060730,Spanish - Spain
2060730,Spanish - Latin America
2060730,Simplified Chinese
2060730,Traditional Chinese
2060740,English
2060750,English
2060750,Simplified Chinese
2060750,Japanese
2060750,Russian
2060750,Traditional Chinese
2060750,Ukrainian
2060760,English
2060790,English
2060790,French
2060790,German
2060790,Spanish - Spain
2060790,Japanese
2060790,Korean
2060790,Simplified Chinese
2060790,Spanish - Latin America
2060790,Traditional Chinese
2060870,English
2060870,French
2060870,German
2060870,Spanish - Spain
2061000,English
2061010,English
2061020,English
2061020,Simplified Chinese
2061050,English
2061060,English
2061090,English
2061090,Russian
2061100,English
2061140,English
2061150,English
2061150,Japanese
2061150,Traditional Chinese
2061150,French
2061150,Italian
2061150,German
2061150,Spanish - Spain
2061150,Simplified Chinese
2061150,Korean
2061230,English
2061230,French
2061230,Italian
2061230,German
2061230,Spanish - Spain
2061230,Japanese
2061230,Korean
2061230,Polish
2061230,Portuguese - Brazil
2061230,Russian
2061230,Simplified Chinese
2061230,Ukrainian
2061230,Traditional Chinese
2061250,English
2061250,German
2061250,Spanish - Spain
2061250,Portuguese - Portugal
2061250,Simplified Chinese
2061250,Traditional Chinese
2061250,Japanese
2061250,Korean
2061260,English
2061260,Simplified Chinese
2061270,English
2061280,English
2061300,English
2061300,French
2061300,German
2061300,Spanish - Spain
2061300,Japanese
2061300,Korean
2061300,Russian
2061300,Thai
2061300,Vietnamese
2061300,Portuguese - Portugal
2061300,Traditional Chinese
2061340,English
2061430,English
2061430,French
2061430,Italian
2061430,German
2061430,Spanish - Spain
2061430,Japanese
2061430,Korean
2061430,Polish
2061430,Portuguese - Portugal
2061430,Russian
2061430,Simplified Chinese
2061430,Turkish
2061430,Ukrainian
2061430,Hungarian
2061430,Romanian
2061430,Portuguese - Brazil
2061430,Spanish - Latin America
2061430,Vietnamese
2061540,English
2061620,English
2061620,French
2061620,German
2061620,Spanish - Spain
2061620,Portuguese - Portugal
2061620,Italian
2061620,Japanese
2061620,Korean
2061620,Polish
2061620,Russian
2061620,Simplified Chinese
2061620,Traditional Chinese
2061620,Turkish
2061630,English
2061710,English
2061710,Spanish - Spain
2061710,French
2061710,German
2061710,Portuguese - Portugal
2061710,Russian
2061720,English
2061820,English
2061850,English
2062100,English
2062110,English
2062150,English
2062150,French
2062150,Italian
2062150,German
2062150,Spanish - Spain
2062150,Arabic
2062150,Bulgarian
2062150,Czech
2062150,Danish
2062150,Dutch
2062150,Finnish
2062150,Greek
2062150,Hungarian
2062150,Japanese
2062150,Korean
2062150,Norwegian
2062150,Polish
2062150,Portuguese - Brazil
2062150,Portuguese - Portugal
2062150,Romanian
2062150,Russian
2062150,Simplified Chinese
2062150,Spanish - Latin America
2062150,Swedish
2062150,Thai
2062150,Traditional Chinese
2062150,Turkish
2062150,Ukrainian
2062150,Vietnamese
2062160,English
2062190,English
2062210,English
2062210,Japanese
2062210,Simplified Chinese
2062270,English
2062300,English
2062330,English
2062350,English
2062350,French
2062350,German
2062390,English
2062420,English
2062480,English
2062520,English
2062550,English
2062550,Japanese
2062600,English
2062610,English
2062630,English
2062660,English
2062660,French
2062660,German
2062660,Spanish - Spain
2062660,Russian
2062660,Polish
2062660,Simplified Chinese
2062660,Portuguese - Brazil
2062690,English
2062690,French
2062690,Italian
2062690,German
2062690,Spanish - Spain
2062690,Danish
2062690,Dutch
2062750,English
2062780,English
2062800,English
2062820,English
2062820,Portuguese - Brazil
2062820,French
2062820,Italian
2062820,German
2062820,Spanish - Spain
2062820,Simplified Chinese
2062820,Korean
2062820,Japanese
2062820,Russian
2062820,Turkish
2062820,Indonesian
2062820,Catalan
2062830,English
2062830,Korean
2062830,Spanish - Latin America
2062830,Japanese
2062840,English
2062840,German
2062860,English
2062910,English
2062920,English
2062940,English
2062990,English
2062990,German
2063000,English
2063010,English
2063010,Japanese
2063050,English
2063060,English
2063060,Russian
2063120,English
2063120,Simplified Chinese
2063120,French
2063120,Italian
2063120,German
2063120,Spanish - Spain
2063120,Japanese
2063120,Korean
2063140,English
2063140,Simplified Chinese
2063180,English
2063210,English
2063210,Japanese
2063230,English
2063240,English
2063240,French
2063240,Italian
2063240,German
2063240,Spanish - Spain
2063240,Arabic
2063240,Bulgarian
2063240,Portuguese - Brazil
2063240,Hungarian
2063240,Vietnamese
2063240,Greek
2063240,Danish
2063240,Spanish - Latin America
2063240,Traditional Chinese
2063240,Simplified Chinese
2063240,Korean
2063240,Dutch
2063240,Norwegian
2063240,Polish
2063240,Portuguese - Portugal
2063240,Romanian
2063240,Russian
2063240,Thai
2063240,Turkish
2063240,Ukrainian
2063240,Finnish
2063240,Czech
2063240,Swedish
2063240,Japanese
2063290,English
2063310,English
2063310,French
2063310,Italian
2063310,German
2063310,Spanish - Spain
2063310,Danish
2063310,Dutch
2063310,Finnish
2063310,Japanese
2063310,Korean
2063310,Norwegian
2063310,Polish
2063310,Portuguese - Portugal
2063310,Russian
2063310,Simplified Chinese
2063310,Swedish
2063310,Traditional Chinese
2063310,Turkish
2063310,Ukrainian
2063310,Croatian
2063340,English
2063340,French
2063340,Italian
2063340,German
2063340,Spanish - Spain
2063340,Arabic
2063340,Bulgarian
2063340,Portuguese - Brazil
2063340,Hungarian
2063340,Vietnamese
2063340,Greek
2063340,Danish
2063340,Spanish - Latin America
2063340,Traditional Chinese
2063340,Simplified Chinese
2063340,Korean
2063340,Dutch
2063340,Norwegian
2063340,Polish
2063340,Portuguese - Portugal
2063340,Romanian
2063340,Russian
2063340,Thai
2063340,Turkish
2063340,Ukrainian
2063340,Finnish
2063340,Czech
2063340,Swedish
2063340,Japanese
2063370,English
2063370,Russian
2063400,English
2063420,English
2063450,English
2063450,French
2063450,Italian
2063450,German
2063450,Spanish - Spain
2063450,Bulgarian
2063450,Simplified Chinese
2063450,Traditional Chinese
2063450,Korean
2063450,Danish
2063450,Spanish - Latin America
2063450,Finnish
2063450,Greek
2063450,Dutch
2063450,Hungarian
2063450,Japanese
2063450,Norwegian
2063450,Polish
2063450,Portuguese - Brazil
2063450,Portuguese - Portugal
2063450,Romanian
2063450,Russian
2063450,Swedish
2063450,Thai
2063450,Czech
2063450,Turkish
2063450,Ukrainian
2063450,Vietnamese
2063450,Arabic
2063480,English
2063510,English
2063510,French
2063510,Spanish - Spain
2063510,German
2063510,Dutch
2063510,Portuguese - Portugal
2063510,Russian
2063510,Turkish
2063530,English
2063530,Simplified Chinese
2063550,English
2063550,Russian
2063560,English
2063580,English
2063610,English
2063610,French
2063610,Italian
2063610,German
2063610,Spanish - Spain
2063610,Danish
2063610,Dutch
2063610,Norwegian
2063610,Portuguese - Portugal
2063660,English
2063690,English
2063710,English
2063790,English
2063790,French
2063790,Italian
2063790,Spanish - Latin America
2063850,English
2063870,English
2063870,Spanish - Spain
2063870,Russian
2063870,Japanese
2063870,Simplified Chinese
2063870,Traditional Chinese
2063870,German
2063890,English
2063890,French
2063890,Italian
2063890,German
2063890,Spanish - Spain
2063890,Arabic
2063890,Bulgarian
2063890,Czech
2063890,Danish
2063890,Dutch
2063890,Finnish
2063890,Greek
2063890,Hungarian
2063890,Japanese
2063890,Korean
2063890,Norwegian
2063890,Polish
2063890,Portuguese - Portugal
2063890,Romanian
2063890,Russian
2063890,Simplified Chinese
2063890,Swedish
2063890,Thai
2063890,Traditional Chinese
2063890,Turkish
2063890,Ukrainian
2063890,Vietnamese
2063930,English
2063930,Simplified Chinese
2063950,English
2063950,Russian
2063960,English
2063960,Russian
2063970,English
2063970,Russian
2063990,English
2063990,French
2063990,German
2063990,Spanish - Spain
2063990,Japanese
2063990,Simplified Chinese
2063990,Galician
2064000,English
2064090,English
2064160,English
2064180,English
2064180,French
2064230,English
2064230,Italian
2064230,Turkish
2064230,Portuguese - Brazil
2064250,English
2064250,Japanese
2064270,English
2064370,English
2064410,English
2064470,English
2064470,French
2064470,Portuguese - Brazil
2064470,Spanish - Latin America
2064490,English
2064490,Simplified Chinese
2064500,English
2064500,Simplified Chinese
2064700,English
2064810,English
2064810,French
2064810,Italian
2064810,German
2064810,Spanish - Spain
2064810,Japanese
2064810,Polish
2064810,Portuguese - Brazil
2064810,Simplified Chinese
2064820,English
2064850,English
2064870,English
2064870,French
2064870,German
2064870,Spanish - Spain
2064870,Japanese
2064870,Korean
2064870,Portuguese - Brazil
2064870,Russian
2064870,Simplified Chinese
2064870,Thai
2064870,Italian
2064950,English
2064950,Portuguese - Brazil
2064970,English
2065000,English
2065000,Spanish - Spain
2065000,French
2065000,German
2065000,Portuguese - Portugal
2065010,English
2065090,English
2065090,Spanish - Latin America
2065090,Portuguese - Brazil
2065110,English
2065110,French
2065110,Italian
2065110,German
2065110,Dutch
2065110,Portuguese - Portugal
2065180,English
2065200,English
2065200,Portuguese - Brazil
2065260,English
2065420,English
2065510,English
2065520,English
2065520,Spanish - Spain
2065520,Russian
2065520,Simplified Chinese
2065520,Portuguese - Portugal
2065560,English
2065570,English
2065570,Japanese
2065610,English
2065630,English
2065630,French
2065630,Spanish - Spain
2065630,Polish
2065630,Portuguese - Portugal
2065630,Russian
2065630,Japanese
2065630,Korean
2065630,Simplified Chinese
2065750,English
2065750,Russian
2065770,English
2065770,French
2065770,Russian
2065800,English
2065810,English
2065810,German
2065810,Turkish
2065810,French
2065810,Italian
2065810,Spanish - Spain
2065810,Japanese
2065810,Korean
2065810,Polish
2065810,Portuguese - Brazil
2065810,Russian
2065810,Simplified Chinese
2065820,English
2065840,English
2065860,English
2065870,English
2065870,Simplified Chinese
2065920,English
2065990,English
2066020,English
2066020,Japanese
2066020,Portuguese - Brazil
2066020,Russian
2066020,Simplified Chinese
2066020,French
2066020,German
2066020,Spanish - Spain
2066020,Korean
2066020,Polish
2066020,Traditional Chinese
2066020,Italian
2066020,Turkish
2066030,English
2066170,English
2066210,English
2066220,English
2066230,English
2066230,French
2066230,Italian
2066230,German
2066230,Spanish - Spain
2066230,Japanese
2066230,Thai
2066230,Simplified Chinese
2066230,Traditional Chinese
2066230,Portuguese - Brazil
2066230,Portuguese - Portugal
2066230,Spanish - Latin America
2066230,Korean
2066230,Russian
2066230,Arabic
2066230,Polish
2066240,English
2066300,English
2066300,German
2066360,English
2066360,Japanese
2066360,Simplified Chinese
2066360,Traditional Chinese
2066380,English
2066420,English
2066420,Simplified Chinese
2066430,English
2066430,Japanese
2066430,Korean
2066430,Italian
2066430,Spanish - Spain
2066430,Simplified Chinese
2066430,Traditional Chinese
2066460,English
2066460,Simplified Chinese
2066490,English
2066530,English
2066530,Simplified Chinese
2066540,English
2066600,English
2066610,English
2066610,Korean
2066680,English
2066730,English
2066780,English
2066780,Simplified Chinese
2066870,English
2066920,English
2066920,Simplified Chinese
2066940,English
2066950,English
2066950,Turkish
2066950,Italian
2066950,Polish
2066950,Russian
2066950,French
2066950,Simplified Chinese
2066950,Swedish
2066950,German
2066950,Spanish - Spain
2066950,Japanese
2066950,Korean
2066950,Portuguese - Brazil
2066960,English
2066960,Russian
2067050,English
2067050,French
2067050,Italian
2067050,German
2067050,Spanish - Spain
2067140,English
2067150,English
2067160,English
2067160,French
2067160,German
2067160,Spanish - Spain
2067160,Portuguese - Brazil
2067160,Simplified Chinese
2067160,Traditional Chinese
2067160,Italian
2067160,Polish
2067160,Japanese
2067200,English
2067220,English
2067240,English
2067240,Simplified Chinese
2067240,Traditional Chinese
2067260,English
2067260,Turkish
2067280,English
2067300,English
2067330,English
2067330,Russian
2067330,Ukrainian
2067470,English
2067470,French
2067470,Italian
2067570,English
2067570,German
2067570,Spanish - Spain
2067570,Japanese
2067570,Korean
2067570,Polish
2067570,Portuguese - Portugal
2067570,Portuguese - Brazil
2067570,Russian
2067570,Simplified Chinese
2067570,Spanish - Latin America
2067570,Turkish
2067590,English
2067590,French
2067590,Italian
2067590,German
2067590,Korean
2067590,Spanish - Latin America
2067590,Finnish
2067590,Dutch
2067590,Japanese
2067590,Norwegian
2067590,Polish
2067590,Portuguese - Brazil
2067590,Romanian
2067590,Russian
2067590,Turkish
2067590,Ukrainian
2067590,Vietnamese
2067670,English
2067670,Simplified Chinese
2067700,English
2067700,Simplified Chinese
2067720,English
2067730,English
2067750,English
2067770,English
2067770,Russian
2067780,English
2067780,Japanese
2067790,English
2067790,Simplified Chinese
2067790,Russian
2067790,French
2067790,German
2067790,Portuguese - Brazil
2067790,Turkish
2067790,Spanish - Latin America
2067790,Korean
2067790,Japanese
2067900,English
2067910,English
2067920,English
2067920,French
2067920,Simplified Chinese
2067920,German
2067920,Korean
2067920,Portuguese - Brazil
2067920,Japanese
2067920,Indonesian
2067940,English
2067940,Russian
2067940,French
2067940,Italian
2067940,German
2067940,Spanish - Spain
2067940,Simplified Chinese
2067940,Korean
2067940,Japanese
2067940,Portuguese - Brazil
2067940,Polish
2067940,Portuguese - Portugal
2067950,English
2068030,English
2068030,Italian
2068040,English
2068040,Simplified Chinese
2068050,English
2068050,French
2068050,Italian
2068050,German
2068050,Spanish - Spain
2068050,Japanese
2068050,Korean
2068050,Portuguese - Brazil
2068050,Portuguese - Portugal
2068050,Romanian
2068050,Russian
2068050,Simplified Chinese
2068050,Spanish - Latin America
2068050,Hebrew
2068120,English
2068130,English
2068140,English
2068140,Simplified Chinese
2068140,Japanese
2068210,English
2068220,English
2068230,English
2068230,Russian
2068280,English
2068280,Spanish - Spain
2068280,German
2068280,Simplified Chinese
2068280,Japanese
2068280,Portuguese - Portugal
2068280,Russian
2068280,Korean
2068280,French
2068280,Italian
2068280,Polish
2068280,Ukrainian
2068280,Dutch
2068280,Portuguese - Brazil
2068280,Swedish
2068280,Czech
2068280,Traditional Chinese
2068350,English
2068360,English
2068370,English
2068400,English
2068480,English
2068520,English
2068690,English
2068710,English
2068710,French
2068710,Italian
2068710,German
2068710,Spanish - Spain
2068710,Japanese
2068710,Korean
2068710,Portuguese - Brazil
2068710,Russian
2068710,Simplified Chinese
2068750,English
2068750,Simplified Chinese
2068810,English
2068820,English
2068980,English
2068980,Russian
2069010,English
2069030,English
2069040,English
2069040,French
2069040,Italian
2069040,German
2069040,Indonesian
2069040,Polish
2069040,Portuguese - Brazil
2069040,Russian
2069040,Simplified Chinese
2069040,Spanish - Latin America
2069040,Turkish
2069110,English
2069110,French
2069110,German
2069110,Spanish - Spain
2069110,Japanese
2069110,Korean
2069110,Polish
2069110,Russian
2069110,Simplified Chinese
2069110,Swedish
2069110,Slovak
2069160,English
2069180,English
2069180,French
2069180,Italian
2069180,German
2069180,Spanish - Spain
2069240,English
2069260,English
2069310,English
2069350,English
2069350,Spanish - Spain
2069350,Portuguese - Brazil
2069410,English
2069420,English
2069420,Russian
2069500,English
2069500,Simplified Chinese
2069500,Korean
2069540,English
2069550,English
2069560,English
2069580,English
2069580,Simplified Chinese
2069580,Russian
2069630,English
2069630,Japanese
2069630,Simplified Chinese
2069630,Traditional Chinese
2069640,English
2069640,Simplified Chinese
2069640,Japanese
2069640,Traditional Chinese
2069680,English
2069710,English
2069720,English
2069750,English
2069760,English
2069760,Swedish
2069800,English
2069800,Russian
2069820,English
2069820,Swedish
2069820,French
2069820,German
2069820,Japanese
2069820,Simplified Chinese
2069920,Russian
2069940,English
2069940,Japanese
2069960,English
2070000,English
2070000,Russian
2070000,French
2070000,Italian
2070000,German
2070000,Spanish - Spain
2070000,Traditional Chinese
2070000,Simplified Chinese
2070000,Korean
2070000,Polish
2070000,Thai
2070000,Turkish
2070000,Japanese
2070000,Ukrainian
2070000,Czech
2070030,English
2070030,French
2070030,Italian
2070030,German
2070030,Spanish - Spain
2070030,Ukrainian
2070030,Russian
2070030,Japanese
2070030,Simplified Chinese
2070030,Traditional Chinese
2070030,Portuguese - Portugal
2070030,Spanish - Latin America
2070030,Korean
2070060,English
2070140,English
2070160,English
2070190,English
2070190,Portuguese - Brazil
2070210,English
2070210,Simplified Chinese
2070210,Traditional Chinese
2070220,English
2070220,Japanese
2070340,English
2070340,Simplified Chinese
2070410,English
2070410,Japanese
2070410,Spanish - Latin America
2070420,English
2070420,Spanish - Spain
2070420,Spanish - Latin America
2070440,English
2070500,Simplified Chinese
2070500,English
2070500,French
2070500,Italian
2070500,German
2070500,Spanish - Spain
2070500,Russian
2070500,Hungarian
2070500,Japanese
2070500,Portuguese - Portugal
2070500,Korean
2070500,Turkish
2070510,English
2070540,English
2070540,French
2070540,Italian
2070540,German
2070540,Spanish - Spain
2070540,Japanese
2070540,Portuguese - Portugal
2070550,English
2070550,French
2070550,German
2070550,Spanish - Spain
2070550,Japanese
2070550,Korean
2070550,Polish
2070550,Portuguese - Brazil
2070550,Russian
2070550,Simplified Chinese
2070550,Spanish - Latin America
2070550,Traditional Chinese
2070550,Turkish
2070550,Italian
2070550,Hungarian
2070640,English
2070750,English
2070830,English
2070830,French
2070830,Italian
2070830,German
2070830,Spanish - Spain
2070830,Danish
2070830,Russian
2070830,Bulgarian
2070830,Hungarian
2070830,Turkish
2070830,Greek
2070830,Norwegian
2070830,Czech
2070830,Japanese
2070830,Polish
2070830,Thai
2070830,Ukrainian
2070830,Swedish
2070830,Simplified Chinese
2070830,Traditional Chinese
2070830,Romanian
2070830,Finnish
2070830,Dutch
2070830,Portuguese - Portugal
2070830,Portuguese - Brazil
2070830,Spanish - Latin America
2070830,Vietnamese
2070830,Arabic
2070830,Korean
2070850,English
2070850,German
2070850,Russian
2070850,Japanese
2070850,Simplified Chinese
2070850,Traditional Chinese
2070850,Portuguese - Brazil
2070850,Korean
2070880,English
2070880,Simplified Chinese
2070880,French
2070880,Italian
2070880,German
2070880,Spanish - Spain
2070880,Russian
2070880,Japanese
2070880,Traditional Chinese
2070880,Portuguese - Portugal
2070880,Korean
2070930,English
2070990,English
2070990,French
2070990,German
2070990,Spanish - Spain
2070990,Portuguese - Brazil
2071010,English
2071020,English
2071020,Japanese
2071030,Japanese
2071030,English
2071040,English
2071040,Japanese
2071060,English
2071060,Spanish - Spain
2071120,English
2071200,English
2071200,Simplified Chinese
2071200,Traditional Chinese
2071240,English
2071280,English
2071280,French
2071280,Italian
2071280,German
2071280,Spanish - Spain
2071280,Korean
2071280,Polish
2071280,Portuguese - Brazil
2071280,Russian
2071280,Japanese
2071280,Simplified Chinese
2071280,Traditional Chinese
2071340,English
2071350,English
2071350,French
2071350,Italian
2071350,German
2071350,Polish
2071350,Portuguese - Brazil
2071350,Romanian
2071350,Turkish
2071350,Spanish - Latin America
2071390,English
2071420,English
2071420,French
2071420,Italian
2071420,German
2071420,Spanish - Spain
2071420,Dutch
2071420,Norwegian
2071420,Portuguese - Portugal
2071420,Swedish
2071430,English
2071430,French
2071440,English
2071460,English
2071500,English
2071500,French
2071500,Italian
2071500,German
2071500,Spanish - Spain
2071500,Japanese
2071500,Korean
2071500,Simplified Chinese
2071500,Portuguese - Brazil
2071500,Spanish - Latin America
2071500,Traditional Chinese
2071520,English
2071550,English
2071550,Simplified Chinese
2071550,Traditional Chinese
2071560,English
2071600,English
2071600,Simplified Chinese
2071710,English
2071770,English
2071800,English
2071800,French
2071800,Italian
2071800,German
2071800,Spanish - Spain
2071800,Japanese
2071800,Korean
2071800,Simplified Chinese
2071980,English
2072020,English
2072020,Japanese
2072020,French
2072020,Italian
2072020,German
2072020,Spanish - Spain
2072020,Arabic
2072020,Ukrainian
2072020,Dutch
2072020,Greek
2072020,Swedish
2072020,Spanish - Latin America
2072020,Thai
2072020,Czech
2072020,Danish
2072020,Turkish
2072020,Norwegian
2072020,Hungarian
2072020,Finnish
2072020,Bulgarian
2072020,Vietnamese
2072020,Portuguese - Portugal
2072020,Portuguese - Brazil
2072020,Polish
2072020,Romanian
2072020,Russian
2072020,Simplified Chinese
2072020,Traditional Chinese
2072020,Korean
2072030,English
2072040,English
2072070,English
2072080,English
2072090,English
2072110,English
2072110,Japanese
2072110,Simplified Chinese
2072130,English
2072130,Simplified Chinese
2072130,Traditional Chinese
2072130,Japanese
2072130,Korean
2072140,English
2072140,Thai
2072140,Simplified Chinese
2072140,Traditional Chinese
2072140,Japanese
2072140,Korean
2072150,English
2072150,Simplified Chinese
2072150,Traditional Chinese
2072150,Japanese
2072150,Korean
2072170,English
2072170,Simplified Chinese
2072170,Traditional Chinese
2072170,Japanese
2072170,Korean
2072190,English
2072190,Spanish - Latin America
2072190,Spanish - Spain
2072230,English
2072230,French
2072230,Italian
2072230,German
2072230,Spanish - Spain
2072230,Arabic
2072230,Japanese
2072230,Korean
2072230,Portuguese - Brazil
2072230,Russian
2072230,Simplified Chinese
2072330,English
2072340,English
2072340,Russian
2072340,Ukrainian
2072360,English
2072360,German
2072400,English
2072420,English
