app_id,tag_count,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20
2564550,20,3D,3D Platformer,Action,Action-Adventure,Atmospheric,Casual,Comedy,Controller,Cute,Family Friendly,Funny,Indie,Linear,Multiple Endings,Puzzle,Singleplayer,Sports,Strategy,Strategy RPG,Third Person
2564560,16,Anime,Card Game,Casual,Colorful,Cute,Dating Sim,Immersive Sim,Modern,Multiple Endings,Nonlinear,Nudity,Puzzle,Relaxing,Romance,Sexual Content,Singleplayer,,,,
2564590,14,2D,Action,Action Roguelike,Adventure,Dark,Dark Fantasy,Dungeon Crawler,Indie,Pixel Graphics,Roguelike,Roguelite,RPG,Singleplayer,Top-Down,,,,,,
2564600,19,3D,Action,Arcade,Blood,Cinematic,Combat,Dark Comedy,Dark Humor,First-Person,Gore,Horror,Local Co-Op,On-Rails Shooter,Post-apocalyptic,Shooter,Singleplayer,Survival Horror,Violent,Zombies,
2564630,7,Action,Indie,Multiplayer,Online Co-Op,Shooter,Top-Down Shooter,Zombies,,,,,,,,,,,,,
2564660,20,1990's,3D,Action,Action-Adventure,Arcade,Arena Shooter,Combat,First-Person,Gun Customization,MMORPG,MOBA,PvP,RTS,Simulation,Sports,Top-Down,Top-Down Shooter,Turn-Based Tactics,Wargame,World War II
2564680,20,2D Platformer,Action,Arcade,Bullet Hell,Casual,Colorful,Difficult,Fast-Paced,Indie,Pixel Graphics,Post-apocalyptic,Procedural Generation,Retro,Runner,Sci-fi,Score Attack,Side Scroller,Singleplayer,Skateboarding,Soundtrack
2564700,13,2D,Anime,Casual,Cats,Character Customization,Colorful,Cute,Indie,Music,Puzzle,Relaxing,Singleplayer,Strategy,,,,,,,
2564720,18,2D,2D Platformer,Adventure,Cartoony,Casual,Cute,Dystopian,Emotional,Family Friendly,Funny,Hand-drawn,Indie,Platformer,Puzzle,Puzzle Platformer,Robots,Singleplayer,Story Rich,,
2564740,20,3D,Action,Action-Adventure,Arcade,Atmospheric,Combat,Comedy,Crafting,Funny,Real Time Tactics,RPG,Shooter,Singleplayer,Strategy,Survival,Tactical,Third Person,Third-Person Shooter,Tower Defense,Zombies
2564770,20,2D,Action,Action Roguelike,Action RPG,Bullet Hell,Character Customization,Colorful,Dark Fantasy,Family Friendly,Fantasy,Medieval,PvE,RPG,Shooter,Singleplayer,Strategy RPG,Stylized,Top-Down,Vampire,Werewolves
2564810,20,Action,Action-Adventure,Adventure,Anime,Casual,Colorful,Comedy,Dark Fantasy,Dark Humor,Female Protagonist,Hentai,Horror,Indie,Nudity,Pixel Graphics,Puzzle,RPG,Sexual Content,Singleplayer,Stealth
2564820,20,2D,Action,Adventure,Atmospheric,Automation,Base Building,Building,Crafting,Early Access,Exploration,Indie,Mining,Open World,Open World Survival Craft,Pixel Graphics,Procedural Generation,Sandbox,Singleplayer,Space,Survival
2564850,15,3D,3D Fighter,Bullet Hell,Casual,FPS,Indie,Linear,Perma Death,Simulation,Singleplayer,Space,Surreal,Third-Person Shooter,Top-Down,Top-Down Shooter,,,,,
2564860,20,1990's,2D,Action,Action-Adventure,Adventure,Anime,Combat,Controller,Dog,Family Friendly,Indie,Linear,Metroidvania,Old School,Pixel Graphics,Retro,Sci-fi,Singleplayer,Survival,Top-Down
2564870,18,2D,Action,Arcade,Combat,Controller,Fantasy,Grid-Based Movement,Horror,Indie,Linear,Old School,Pixel Graphics,Retro,Singleplayer,Top-Down,Top-Down Shooter,Vampire,Zombies,,
2564880,20,2D,Casual,Choices Matter,Colorful,Cute,Dating Sim,Immersive Sim,Indie,Interactive Fiction,Investigation,Multiple Endings,Mystery,Nonlinear,Pixel Graphics,Psychological,Psychological Horror,Romance,RPG,Story Rich,Visual Novel
2564920,20,2D,2D Platformer,Action,Action-Adventure,Adventure,Arcade,Casual,Controller,Female Protagonist,Metroidvania,Ninja,Parkour,Pixel Graphics,Platformer,Precision Platformer,Puzzle,Puzzle Platformer,Retro,Side Scroller,Singleplayer
2564940,20,2D,2D Platformer,Abstract,Adventure,Atmospheric,Colorful,Dark,Free to Play,Hand-drawn,Horror,Indie,Linear,Narration,Platformer,Psychedelic,Psychological Horror,Singleplayer,Stylized,Surreal,Tutorial
2564950,16,2D,Atmospheric,Casual,Colorful,Controller,Difficult,Family Friendly,Hex Grid,Indie,Linear,Logic,Puzzle,Relaxing,Singleplayer,Top-Down,Wholesome,,,,
2564970,13,3D,Casual,Choices Matter,Conversation,Early Access,First-Person,Indie,NSFW,Nudity,Sexual Content,Singleplayer,Third Person,Visual Novel,,,,,,,
2565000,20,2.5D,2D,2D Platformer,Action-Adventure,Arcade,Cartoony,Choices Matter,Clicker,Cute,Exploration,Funny,Multiple Endings,Parkour,Platformer,Point & Click,Relaxing,Runner,Side Scroller,Story Rich,Trading Card Game
2565010,20,3D,Action,Action RPG,Adventure,Atmospheric,Beat 'em up,Boxing,Cinematic,Colorful,Combat,Controller,Crime,Drama,Exploration,Linear,Martial Arts,Singleplayer,Story Rich,Stylized,Third Person
2565170,1,Education,,,,,,,,,,,,,,,,,,,
2565180,19,3D,Action,Adventure,Bullet Time,FPS,Gore,Indie,Open World,Realistic,RPG,Shooter,Simulation,Singleplayer,Sniper,Stealth,Tactical,Violent,War,Western,
2565190,8,3D,Arcade,Casual,Combat,First-Person,Simulation,Singleplayer,War,,,,,,,,,,,,
2565200,19,Abstract,Arcade,Atmospheric,Casual,Character Customization,Colorful,Exploration,Fast-Paced,Flight,Parkour,Physics,Procedural Generation,Psychedelic,Racing,Relaxing,Singleplayer,Space,Sports,Third Person,
2565210,18,3D,Action-Adventure,Adventure,Atmospheric,Bikes,BMX,Cycling,Driving,Exploration,Indie,Open World,Physics,Racing,Realistic,Simulation,Singleplayer,Sports,Third Person,,
2565260,19,2D,Abstract,Atmospheric,Casual,Cinematic,Emotional,Exploration,Indie,Interactive Fiction,Nonlinear,Psychedelic,Relaxing,RPG,Singleplayer,Story Rich,Stylized,Surreal,Text-Based,Visual Novel,
2565310,11,Adventure,Artificial Intelligence,Atmospheric,Exploration,First-Person,Psychological Horror,Puzzle,RPG,Singleplayer,Story Rich,VR,,,,,,,,,
2565320,20,3D,Adventure,Atmospheric,Casual,Choices Matter,Cinematic,Co-op,Colorful,Exploration,First-Person,Hidden Object,Investigation,Logic,Multiplayer,Mystery,Online Co-Op,Psychological,Puzzle,Realistic,Thriller
2565340,20,3D,Adventure,Casual,Cinematic,Co-op,Colorful,Exploration,First-Person,Hidden Object,Logic,Lore-Rich,Multiplayer,Mystery,Online Co-Op,Psychological,Puzzle,Relaxing,Story Rich,Strategy,Tactical
2565350,15,Card Game,Choices Matter,Colorful,Exploration,Indie,Minimalist,Nudity,Puzzle,Relaxing,Sexual Content,Singleplayer,Strategy,Stylized,Tabletop,Trading Card Game,,,,,
2565440,20,2D,Action,Action-Adventure,Casual,Cute,Dungeon Crawler,Family Friendly,Fantasy,Female Protagonist,Funny,LGBTQ+,Linear,Magic,Medieval,Pixel Graphics,RPG,Story Rich,Strategy,Turn-Based Combat,Turn-Based Strategy
2565450,20,1990's,2D,4 Player Local,Action,Arcade,Casual,Co-op,Grid-Based Movement,Local Co-Op,Local Multiplayer,Old School,Pixel Graphics,Puzzle,PvE,PvP,Retro,Score Attack,Tanks,Team-Based,Top-Down
2565460,20,3D,Action,Action-Adventure,Adventure,Atmospheric,Dark,Dark Fantasy,Demons,Female Protagonist,Horror,Metroidvania,Multiple Endings,Mystery,Psychological Horror,Puzzle,Singleplayer,Souls-like,Stealth,Survival Horror,Third Person
2565470,11,2D,Action,Arcade,Controller,Old School,Pixel Graphics,Retro,Sci-fi,Score Attack,Singleplayer,Top-Down,,,,,,,,,
2565480,7,Animation & Modeling,Anime,Character Customization,Early Access,Indie,Utilities,Video Production,,,,,,,,,,,,,
2565490,20,2.5D,Anime,Casual,Cats,Clicker,Demons,Fantasy,Hentai,Linear,Mythology,NSFW,Nudity,Puzzle,Realistic,Romance,Sexual Content,Singleplayer,Strategy,Surreal,Vampire
2565520,15,3D,Adventure,Atmospheric,Exploration,First-Person,Indie,Interactive Fiction,Minimalist,Multiple Endings,Philosophical,Sci-fi,Singleplayer,Story Rich,Stylized,Walking Simulator,,,,,
2565550,20,Action,Adventure,Atmospheric,Combat,Dark,First-Person,FPS,Gore,Horror,Immersive,Immersive Sim,Open World,Post-apocalyptic,Psychological Horror,Realistic,Shooter,Singleplayer,Story Rich,Survival Horror,Violent
2565560,20,3D,Action,Action-Adventure,Adventure,Aliens,Arcade,Collectathon,Combat Racing,Exploration,Fantasy,Flight,Futuristic,Military,Mystery,Racing,Realistic,Sci-fi,Space,Stealth,Third Person
2565590,18,2D,2D Platformer,Action,Action-Adventure,Adventure,Atmospheric,Colorful,Combat,Exploration,Fantasy,Indie,Mining,Open World,Platformer,Side Scroller,Singleplayer,Stylized,Underground,,
2565600,20,1990's,3D,Abstract,Adventure,Alternate History,Artificial Intelligence,Atmospheric,Casual,Dark,Exploration,First-Person,Horror,Indie,Mystery,Psychological,Psychological Horror,Realistic,Singleplayer,Surreal,Walking Simulator
2565650,11,Adventure,Atmospheric,Early Access,Exploration,Psychological Horror,Puzzle,Realistic,Singleplayer,Story Rich,Supernatural,Survival Horror,,,,,,,,,
2565730,20,2D,Adventure,Capitalism,Colorful,Combat,Comedy,Conspiracy,CRPG,Funny,Grid-Based Movement,Indie,Linear,Party-Based RPG,Pixel Graphics,Retro,RPG,Singleplayer,Top-Down,Turn-Based Combat,Turn-Based Strategy
2565960,14,3D Platformer,Adventure,Casual,Exploration,Historical,Indie,Medieval,Physics,Pirates,Platformer,Realistic,Score Attack,Singleplayer,Strategy,,,,,,
2566020,16,1980s,2D,2D Platformer,Action,Arcade,Cats,Controller,Cute,Indie,Modern,Multiple Endings,Old School,Pixel Graphics,Retro,Score Attack,Singleplayer,,,,
2566030,20,2D,Abstract,Choices Matter,Dark Fantasy,Dynamic Narration,Exploration,Female Protagonist,Horror,Interactive Fiction,Linear,Minimalist,Multiple Endings,Narration,Pixel Graphics,Psychological Horror,Puzzle,Story Rich,Surreal,Top-Down,Underground
2566090,16,1980s,2.5D,Action,Arcade,Casual,Controller,Female Protagonist,Indie,On-Rails Shooter,Pixel Graphics,Retro,Sci-fi,Score Attack,Shoot 'Em Up,Shooter,Singleplayer,,,,
2566110,20,1980s,1990's,2D,Action,Action-Adventure,Adventure,Atmospheric,Casual,Dynamic Narration,Exploration,Hero Shooter,Indie,Linear,Pixel Graphics,Shooter,Singleplayer,Spectacle fighter,Stealth,Top-Down,Top-Down Shooter
2566130,15,3D,3D Platformer,Adventure,Cartoon,Cartoony,Casual,Comedy,Driving,Indie,Parkour,Physics,Psychological Horror,Simulation,Singleplayer,Walking Simulator,,,,,
2566140,20,Action,Action Roguelike,Adventure,Character Customization,Choices Matter,Combat,Competitive,Dragons,Hack and Slash,Indie,Isometric,Magic,Massively Multiplayer,Multiplayer,Mythology,Online Co-Op,PvE,PvP,RPG,Singleplayer
2566150,20,2D,Board Game,Cartoony,Casual,Exploration,Golf,Hand-drawn,Mini Golf,Minimalist,Mouse only,Open World,Pinball,Procedural Generation,Puzzle,Relaxing,RPG,Side Scroller,Singleplayer,Sports,Vampire
2566190,20,3D,Atmospheric,Building,Casual,Controller,Crafting,Difficult,Family Friendly,Grid-Based Movement,Logic,Minimalist,Nature,Procedural Generation,Puzzle,Relaxing,Replay Value,Singleplayer,Stylized,Tabletop,Top-Down
2566200,20,3D,Action,Action RPG,Action-Adventure,Adventure,Aliens,Base Building,Character Customization,Crafting,Exploration,First-Person,FPS,Inventory Management,Nature,Open World,Realistic,RPG,Survival,Third Person,Word Game
2566210,15,2D,2D Platformer,Action,Action RPG,Action-Adventure,Adventure,CRPG,Fantasy,First-Person,Free to Play,Hack and Slash,Massively Multiplayer,MMORPG,PvP,RPG,,,,,
2566230,16,2D,2D Platformer,Adventure,Atmospheric,Casual,Colorful,Cute,Exploration,Family Friendly,Fantasy,Indie,Linear,Nature,Platformer,Side Scroller,Singleplayer,,,,
2566240,19,2D,Abstract,Action,Arcade,Bullet Hell,Casual,Controller,Dark Fantasy,Difficult,Dystopian,Early Access,Fantasy,Indie,Minimalist,Score Attack,Singleplayer,Stylized,Survival,Unforgiving,
2566260,18,3D,Atmospheric,Cartoony,Casual,Controller,Cute,Farming Sim,Hex Grid,Immersive Sim,Moddable,Nature,Physics,Relaxing,Simulation,Singleplayer,Strategy,Stylized,Top-Down,,
2566270,20,3D,4X,Cartoon,Colony Sim,Historical,Military,MOBA,Open World,Procedural Generation,PvE,Resource Management,RPG,RTS,Singleplayer,Strategy,Strategy RPG,Top-Down,Turn-Based Tactics,War,Wargame
2566310,14,4 Player Local,Action,Action-Adventure,Adventure,Co-op,First-Person,Indie,Local Co-Op,Local Multiplayer,Multiplayer,Online Co-Op,Singleplayer,Strategy,Violent,,,,,,
2566320,17,2D,2D Platformer,Adventure,Atmospheric,Choices Matter,Conversation,Crime,Drama,Investigation,Lore-Rich,Mystery,Noir,Realistic,Singleplayer,Story Rich,Text-Based,Visual Novel,,,
2566340,20,3D,Action RPG,Character Customization,Co-op,Colorful,CRPG,Cute,Exploration,Fantasy,Multiplayer,Old School,Online Co-Op,Open World,PvE,RPG,Sandbox,Singleplayer,Stylized,Team-Based,Third Person
2566350,16,Adventure,Atmospheric,Battle Royale,Escape Room,Exploration,Fantasy,Hentai,Indie,JRPG,NSFW,Nudity,Pixel Graphics,Puzzle,RPG,Sexual Content,Singleplayer,,,,
2566360,14,2D,2D Platformer,Casual,Education,Family Friendly,Indie,Minimalist,Physics,Point & Click,Puzzle,Puzzle Platformer,Relaxing,Singleplayer,Strategy,,,,,,
2566370,13,3D,Atmospheric,Casual,Clicker,Hand-drawn,Hidden Object,Idler,Indie,Nature,Point & Click,Puzzle,Relaxing,Singleplayer,,,,,,,
2566380,20,1990's,2D,2D Fighter,Action,Action-Adventure,Adventure,Arcade,Colorful,Hand-drawn,Hero Shooter,Metroidvania,Minimalist,Old School,Pixel Graphics,Platformer,Retro,Runner,Shoot 'Em Up,Shooter,Side Scroller
2566430,20,2D,2D Platformer,Action,Action-Adventure,Anime,Artificial Intelligence,Atmospheric,Funny,Horror,Indie,Minimalist,Pixel Graphics,Platformer,Precision Platformer,Puzzle Platformer,Retro,Side Scroller,Singleplayer,Story Rich,Surreal
2566440,16,2D,Agriculture,Building,Cartoony,Casual,Clicker,Colorful,Crafting,Farming Sim,Management,Old School,Point & Click,Resource Management,Simulation,Singleplayer,Story Rich,,,,
2566450,18,2D,Agriculture,Building,Cartoony,Casual,Clicker,Colorful,Crafting,Farming Sim,Management,Old School,Point & Click,Resource Management,Simulation,Singleplayer,Story Rich,Strategy,Time Management,,
2566470,19,2D,Base Building,Building,Cartoony,Casual,Clicker,Crafting,Farming Sim,Hand-drawn,Historical,Inventory Management,Medieval,Resource Management,Romance,Simulation,Singleplayer,Strategy,Strategy RPG,Time Management,
2566480,20,2D,2D Platformer,Adventure,Cartoon,Casual,Collectathon,Colorful,Cute,Exploration,Family Friendly,Hand-drawn,Horses,Immersive Sim,Isometric,Nature,Platformer,Relaxing,RPG,Story Rich,Stylized
2566490,20,2D,Anime,Casual,Choices Matter,Choose Your Own Adventure,Colorful,Exploration,Fantasy,Female Protagonist,Hand-drawn,Interactive Fiction,Multiple Endings,Narration,Point & Click,Puzzle,Romance,Singleplayer,Story Rich,Stylized,Visual Novel
2566510,18,3D,Action,Action RPG,Action-Adventure,Adventure,Atmospheric,Combat,Dark,Dark Fantasy,Demons,Fantasy,Indie,Linear,Medieval,Singleplayer,Souls-like,Story Rich,Third Person,,
2566520,14,3D,3D Platformer,Cartoony,Casual,Cute,Funny,Indie,Physics,Pixel Graphics,Puzzle,Puzzle Platformer,Short,Singleplayer,Strategy,,,,,,
2566580,20,3D,3D Platformer,Action RPG,Auto Battler,Casual,Colorful,Hack and Slash,Linear,Puzzle Platformer,Relaxing,Roguelike,Roguelite,RPG,RTS,Sokoban,Strategy,Strategy RPG,Stylized,Tactical RPG,Third Person
2566620,20,3D,Action-Adventure,Arcade,Atmospheric,Casual,Character Customization,Choose Your Own Adventure,Collectathon,Colorful,Comedy,Creature Collector,Cute,Exploration,First-Person,Hidden Object,Nature,Photo Editing,Point & Click,Puzzle,Relaxing
2566650,14,2D,Adventure,Card Game,City Builder,Colony Sim,Comic Book,Hand-drawn,Immersive Sim,Indie,Interactive Fiction,Resource Management,Simulation,Singleplayer,Story Rich,,,,,,
2566700,20,3D,Co-op,Economy,Grand Strategy,Military,Modern,Multiplayer,Open World,PvE,PvP,Real Time Tactics,Realistic,Resource Management,RTS,Singleplayer,Strategy,Tactical,Tanks,War,Wargame
2566730,20,2D,Action,Action Roguelike,Atmospheric,Bullet Hell,Casual,Choices Matter,Colorful,Cyberpunk,Emotional,Hand-drawn,Procedural Generation,PvE,Roguelike,Roguelite,RPG,Sci-fi,Story Rich,Top-Down,Top-Down Shooter
2566840,15,3D,Action,Casual,Combat,First-Person,Gore,Hero Shooter,Indie,Pixel Graphics,Retro,Shoot 'Em Up,Shooter,Singleplayer,Violent,Western,,,,,
2566870,11,2D,2D Platformer,Arcade,Board Game,Casual,Clicker,Colorful,Gambling,Loot,Score Attack,Text-Based,,,,,,,,,
2566880,20,2D,Adventure,Anime,Choices Matter,Choose Your Own Adventure,Colorful,Cute,Dark,Dark Humor,Demons,Female Protagonist,Hand-drawn,Indie,Multiple Endings,Nonlinear,Psychological Horror,RPG,Singleplayer,Story Rich,Visual Novel
2566900,20,3D,3D Fighter,Action,Action RTS,Action-Adventure,Adventure,Arcade,Boxing,Colorful,Combat,Dark Fantasy,Fantasy,Linear,Martial Arts,Realistic,Sci-fi,Singleplayer,Spectacle fighter,Surreal,Third Person
2566970,20,Abstract,Cats,Dystopian,Fantasy,Female Protagonist,Hand-drawn,Lore-Rich,Minimalist,Politics,Puzzle,Racing,Real Time Tactics,Resource Management,RPG,RTS,Satire,Sci-fi,Strategy,Visual Novel,Wargame
2567040,20,3D,3D Platformer,Action,Adventure,Aliens,Arcade,Casual,Cinematic,Difficult,Family Friendly,Funny,Platformer,Precision Platformer,Puzzle Platformer,Roguelike,Sci-fi,Sexual Content,Singleplayer,Strategy,Third Person
2567050,20,1990's,3D,Action RPG,Adventure,Character Customization,Combat,Controller,Dungeon Crawler,Early Access,Fantasy,First-Person,Indie,Inventory Management,Loot,Mystery Dungeon,Procedural Generation,RPG,Singleplayer,Story Rich,Stylized
2567060,20,3D,Adventure,Building,City Builder,Colorful,Exploration,Military,Real Time Tactics,Roguelike,Roguelite,RPG,Sci-fi,Simulation,Space,Space Sim,Strategy,Third Person,Tower Defense,War,Wargame
2567070,20,3D,Action,Action-Adventure,Adventure,Atmospheric,Colorful,Dark,Drama,Emotional,Exploration,First-Person,Futuristic,Horror,Mystery,Philosophical,Post-apocalyptic,Psychedelic,Realistic,Relaxing,Walking Simulator
2567090,20,2D,2D Platformer,Alternate History,Anime,Casual,Clicker,Dating Sim,Drama,Emotional,Fantasy,First-Person,Idler,Interactive Fiction,Multiple Endings,Mythology,Romance,RPG,Story Rich,Text-Based,Word Game
2567170,19,3D,Atmospheric,Cartoon,Casual,Cute,Dark,Drama,Emotional,Female Protagonist,Free to Play,Indie,Interactive Fiction,Isometric,Linear,Rhythm,Singleplayer,Story Rich,Stylized,Third Person,
2567190,14,2D Platformer,Adventure,Anime,Cartoony,Casual,Comedy,Dating Sim,Drama,Interactive Fiction,Multiple Endings,Sexual Content,Singleplayer,Story Rich,Visual Novel,,,,,,
2567210,10,3D Fighter,Boxing,Indie,Multiplayer,PvP,Simulation,Singleplayer,Sports,Stylized,VR,,,,,,,,,,
2567230,15,3D,Ambient,Casual,Colorful,Cozy,Cute,Family Friendly,Fishing,Funny,Indie,Isometric,Relaxing,Singleplayer,Stylized,Wholesome,,,,,
2567260,15,3D,Dungeon Crawler,Futuristic,Indie,Level Editor,Logic,Multiple Endings,Nonlinear,Psychological Horror,Puzzle,RPG,Singleplayer,Stylized,Surreal,Third Person,,,,,
2567290,11,2D,Casual,Clicker,Minimalist,Pixel Graphics,Puzzle,Relaxing,Singleplayer,Text-Based,Trivia,Typing,,,,,,,,,
2567300,20,Action,Adventure,Atmospheric,Dark,Exploration,First-Person,FPS,Gore,Horror,Inventory Management,Lore-Rich,Mystery,Psychological Horror,Singleplayer,Stealth,Story Rich,Survival,Survival Horror,Thriller,Violent
2567320,20,2D,Adventure,Atmospheric,Choices Matter,Choose Your Own Adventure,Conspiracy,Dark Fantasy,Exploration,Horror,Investigation,Multiple Endings,Mystery,Point & Click,Puzzle,Quick-Time Events,Side Scroller,Singleplayer,Stylized,Supernatural,Thriller
2567340,8,1980s,2D,2D Platformer,Action-Adventure,Adventure,Casual,Simulation,Singleplayer,,,,,,,,,,,,
2567360,17,2D,2D Platformer,Action,Action-Adventure,Adventure,Casual,Combat,Comedy,Free to Play,Funny,Futuristic,Indie,Minimalist,Platformer,Precision Platformer,Singleplayer,Walking Simulator,,,
2567380,20,2D,2D Fighter,2D Platformer,Action,Action RPG,Action-Adventure,Adventure,Drama,Dungeon Crawler,Emotional,Exploration,Female Protagonist,Lore-Rich,Magic,Pixel Graphics,Platformer,Puzzle,Side Scroller,Singleplayer,Story Rich
2567390,20,Crafting,Difficult,Economy,Exploration,Funny,Indie,Inventory Management,Management,Mining,Perma Death,Pixel Graphics,Puzzle,Resource Management,Retro,Side Scroller,Simulation,Singleplayer,Strategy,Time Management,Trading
2567400,5,Beautiful,Design & Illustration,Indie,Minimalist,Procedural Generation,,,,,,,,,,,,,,,
2567410,20,Adventure,Atmospheric,Casual,Cinematic,Dark,Escape Room,Experience,Exploration,First-Person,Indie,Linear,Lovecraftian,Mystery,Psychological,Psychological Horror,Puzzle,Racing,Singleplayer,Strategy,Surreal
